timestamp,source_ip,failed_login_attempts,session_duration_seconds,command_count,unique_commands,suspicious_command_count,has_canary_trigger
2026-07-11T00:03:01.205346,45.33.109.9,2460,7,1,0,0,0
2026-07-12T00:46:46.205346,45.33.140.108,3039,6,0,0,0,0
2026-07-13T19:24:02.205346,45.33.2.195,6044,15,0,0,0,0
2026-07-13T11:06:16.205346,45.33.151.72,2259,3,3,0,0,0
2026-07-12T20:53:54.205346,185.44.88.72,13,958,39,8,1,0
2026-07-15T00:33:30.205346,45.33.140.108,7668,9,2,2,0,0
2026-07-14T20:03:43.205346,45.33.174.190,9406,6,2,2,0,0
2026-07-12T00:25:52.205346,45.33.2.195,9585,3,0,0,0,0
2026-07-15T04:34:40.205346,45.33.109.9,9373,6,3,0,0,0
2026-07-12T18:43:40.205346,45.33.174.190,806,10,2,2,0,0
2026-07-15T08:41:10.205346,45.33.71.63,9330,14,3,0,0,0
2026-07-14T08:00:28.205346,45.33.151.72,3025,10,2,1,0,0
2026-07-11T19:08:22.205346,45.33.58.36,2077,9,0,0,0,0
2026-07-11T12:34:58.205346,45.33.7.190,3810,2,3,0,0,0
2026-07-13T22:59:27.205346,45.33.7.144,8526,9,2,0,0,0
2026-07-15T02:24:16.205346,45.33.71.63,714,15,1,1,0,0
2026-07-15T17:04:21.205346,45.33.71.63,8168,13,0,0,0,0
2026-07-13T01:16:52.205346,45.33.51.184,6546,13,0,0,0,0
2026-07-11T12:18:31.205346,45.33.71.63,5479,2,1,1,0,0
2026-07-15T10:28:48.205346,45.33.23.152,9210,7,1,0,0,0
2026-07-11T14:18:06.205346,45.33.208.223,3431,9,3,2,0,0
2026-07-14T13:04:10.205346,45.33.208.223,6364,11,3,2,0,0
2026-07-13T17:23:17.205346,45.33.174.190,3455,9,3,2,0,0
2026-07-15T16:28:40.205346,45.33.151.72,7758,15,2,1,0,0
2026-07-15T19:26:34.205346,185.44.88.72,14,821,67,21,1,0
2026-07-14T19:11:06.205346,45.33.7.144,9515,15,2,1,0,0
2026-07-10T18:35:26.205346,45.33.7.144,503,12,0,0,0,0
2026-07-13T12:53:52.205346,45.33.8.24,607,5,1,0,0,0
2026-07-10T23:22:40.205346,45.33.109.9,9571,9,1,0,0,0
2026-07-12T22:31:42.205346,45.33.189.27,2767,5,2,2,0,0
2026-07-12T15:25:28.205346,45.33.8.24,2005,10,3,2,0,0
2026-07-15T23:37:52.205346,45.33.56.60,8405,3,3,2,0,0
2026-07-11T03:34:27.205346,45.33.58.36,5421,1,3,0,0,0
2026-07-11T18:00:10.205346,45.33.56.60,6200,15,3,1,0,0
2026-07-13T11:21:26.205346,45.33.23.152,687,11,3,0,0,0
2026-07-15T07:39:44.205346,45.33.56.60,9346,10,1,1,0,0
2026-07-16T00:14:43.205346,45.33.189.27,1327,11,3,1,0,0
2026-07-11T20:47:02.205346,45.33.23.152,7576,5,3,0,0,0
2026-07-14T08:48:30.205346,45.33.140.108,9862,12,0,0,0,0
2026-07-15T03:24:16.205346,45.33.7.144,8721,7,1,0,0,0
2026-07-15T13:14:10.205346,45.33.140.108,6976,11,1,1,0,0
2026-07-16T01:04:38.205346,45.33.71.63,4862,13,3,1,0,0
2026-07-13T15:36:22.205346,45.33.51.184,7439,6,2,0,0,0
2026-07-14T19:07:04.205346,45.33.164.29,5494,3,2,2,0,0
2026-07-14T03:44:56.205346,45.33.167.180,1235,15,1,0,0,0
2026-07-12T00:39:10.205346,45.33.71.63,2341,12,0,0,0,0
2026-07-14T21:16:42.205346,45.33.8.24,725,6,0,0,0,0
2026-07-15T19:24:32.205346,45.33.56.60,3924,12,1,0,0,0
2026-07-10T19:11:40.205346,45.33.109.9,9491,8,1,1,0,0
2026-07-13T07:47:52.205346,45.33.57.115,1212,5,1,0,0,0
2026-07-10T16:58:46.205346,45.33.2.195,4944,1,3,2,0,0
2026-07-13T09:58:28.205346,45.33.109.9,6401,14,0,0,0,0
2026-07-15T06:06:42.205346,45.33.7.144,4287,7,0,0,0,0
2026-07-14T23:59:00.205346,45.33.151.72,1942,3,1,1,0,0
2026-07-15T07:30:49.205346,45.33.164.29,1151,4,2,1,0,0
2026-07-13T12:33:44.205346,45.33.174.190,801,6,2,1,0,0
2026-07-13T02:18:49.205346,45.33.57.115,5019,13,0,0,0,0
2026-07-13T21:44:22.205346,45.33.164.29,9592,5,1,0,0,0
2026-07-12T19:28:54.205346,45.33.189.27,1938,12,3,2,0,0
2026-07-13T19:13:56.205346,45.33.208.223,3002,7,2,2,0,0
2026-07-15T20:20:04.205346,45.33.189.27,3887,11,1,1,0,0
2026-07-12T00:41:24.205346,45.33.229.140,2762,5,1,1,0,0
2026-07-15T18:36:37.205346,45.33.208.223,3089,6,0,0,0,0
2026-07-10T22:01:52.205346,45.33.58.36,3516,6,1,1,0,0
2026-07-13T06:46:42.205346,45.33.51.184,7237,5,3,2,0,0
2026-07-13T05:16:06.205346,45.33.229.140,2249,3,1,0,0,0
2026-07-10T21:09:16.205346,45.33.2.195,4283,10,1,0,0,0
2026-07-14T06:15:12.205346,45.33.140.108,2696,9,3,2,0,0
2026-07-12T12:10:19.205346,45.33.7.144,8551,8,1,0,0,0
2026-07-12T19:04:46.205346,45.33.51.184,745,15,2,1,0,0
2026-07-15T09:47:05.205346,45.33.229.140,3851,2,1,1,0,0
2026-07-14T08:17:28.205346,45.33.167.180,4543,7,3,0,0,0
2026-07-11T16:41:37.205346,45.33.7.144,9870,10,0,0,0,0
2026-07-11T00:26:12.205346,45.33.7.190,4525,9,3,2,0,0
2026-07-14T12:45:31.205346,45.33.57.115,1307,4,2,1,0,0
2026-07-11T03:54:52.205346,45.33.8.24,8058,3,3,1,0,0
2026-07-15T13:10:10.205346,45.33.189.27,8095,14,3,0,0,0
2026-07-13T19:35:02.205346,45.33.208.223,9452,3,3,1,0,0
2026-07-11T12:30:34.205346,45.33.174.190,7933,10,1,1,0,0
2026-07-15T01:35:12.205346,45.33.174.190,2524,2,0,0,0,0
2026-07-15T16:17:41.205346,45.33.71.63,9082,12,3,2,0,0
2026-07-12T07:35:28.205346,45.33.174.190,6704,9,3,0,0,0
2026-07-11T03:20:42.205346,45.33.208.223,2959,3,1,0,0,0
2026-07-11T22:24:16.205346,45.33.8.24,7811,5,1,0,0,0
2026-07-10T16:27:07.205346,185.44.207.41,10,578,16,22,10,0
2026-07-14T16:49:34.205346,45.33.140.108,4397,4,3,1,0,0
2026-07-16T04:08:12.205346,45.33.2.195,607,4,2,2,0,0
2026-07-14T02:35:52.205346,45.33.229.140,1301,3,1,0,0,0
2026-07-11T12:05:31.205346,45.33.7.190,9971,14,2,1,0,0
2026-07-16T08:21:44.205346,45.33.51.184,3420,3,2,2,0,0
2026-07-11T13:33:07.205346,45.33.174.190,7960,12,2,0,0,0
2026-07-14T21:45:40.205346,45.33.56.60,6538,15,3,0,0,0
2026-07-13T09:16:07.205346,45.33.71.63,5297,8,1,0,0,0
2026-07-11T05:10:46.205346,45.33.51.184,9095,4,1,1,0,0
2026-07-13T19:32:50.205346,45.33.57.115,1936,8,2,1,0,0
2026-07-16T07:00:00.205346,45.33.208.223,6297,15,1,1,0,0
2026-07-12T23:27:04.205346,45.33.140.108,8569,13,1,1,0,0
2026-07-11T19:39:32.205346,45.33.229.140,525,2,0,0,0,0
2026-07-14T03:57:20.205346,45.33.229.140,7293,7,0,0,0,0
2026-07-13T11:29:28.205346,45.33.229.140,685,11,1,1,0,0
2026-07-11T18:49:10.205346,45.33.71.63,5542,5,2,0,0,0
2026-07-12T14:18:24.205346,45.33.56.60,6988,12,0,0,0,0
2026-07-12T00:21:07.205346,45.33.56.60,8349,15,3,0,0,0
2026-07-14T19:55:20.205346,45.33.167.180,9297,15,2,1,0,0
2026-07-16T01:47:58.205346,45.33.7.190,9037,5,2,2,0,0
2026-07-12T03:34:28.205346,45.33.208.223,5934,13,2,0,0,0
2026-07-14T14:19:04.205346,45.33.164.29,6056,7,1,1,0,0
2026-07-10T22:59:52.205346,45.33.58.36,5550,12,2,2,0,0
2026-07-15T05:51:04.205346,45.33.71.63,8643,15,1,1,0,0
2026-07-11T18:39:20.205346,45.33.8.24,4041,9,2,0,0,0
2026-07-15T19:32:16.205346,45.33.7.190,3811,15,0,0,0,0
2026-07-15T14:09:52.205346,45.33.140.108,8692,3,1,1,0,0
2026-07-11T15:23:42.205346,45.33.57.115,5584,13,2,0,0,0
2026-07-14T14:37:48.205346,45.33.57.115,2674,4,0,0,0,0
2026-07-11T12:48:25.205346,45.33.57.115,2397,1,2,0,0,0
2026-07-13T20:17:24.205346,45.33.7.190,2189,9,2,0,0,0
2026-07-13T11:41:29.205346,45.33.229.140,5757,4,1,1,0,0
2026-07-13T11:02:52.205346,45.33.167.180,2427,5,1,0,0,0
2026-07-16T05:39:47.205346,45.33.2.195,9668,9,0,0,0,0
2026-07-13T03:56:32.205346,45.33.56.60,4940,3,2,2,0,0
2026-07-11T23:38:31.205346,45.33.8.24,6049,9,3,0,0,0
2026-07-15T01:14:36.205346,45.33.7.190,2235,7,0,0,0,0
2026-07-14T02:02:02.205346,45.33.2.195,7804,10,2,1,0,0
2026-07-12T00:00:16.205346,45.33.151.72,1786,15,3,2,0,0
2026-07-15T11:21:34.205346,45.33.167.180,2093,8,2,2,0,0
2026-07-14T17:12:10.205346,45.33.23.152,2854,14,2,1,0,0
2026-07-11T07:31:16.205346,45.33.56.60,5820,8,3,0,0,0
2026-07-14T06:25:52.205346,45.33.130.155,8342,8,1,1,0,0
2026-07-11T18:05:11.205346,45.33.189.27,8822,2,3,2,0,0
2026-07-14T23:02:58.205346,45.33.71.63,5449,9,3,1,0,0
2026-07-11T07:51:03.205346,45.33.23.152,9477,3,3,1,0,0
2026-07-14T05:21:52.205346,45.33.208.223,7563,13,3,2,0,0
2026-07-16T15:43:37.205346,45.33.23.152,3335,11,0,0,0,0
2026-07-12T11:43:32.205346,45.33.58.36,8084,6,0,0,0,0
2026-07-14T15:01:38.205346,45.33.7.144,1640,10,0,0,0,0
2026-07-10T15:25:52.205346,45.33.7.190,1983,4,1,1,0,0
2026-07-15T08:17:15.205346,45.33.189.27,7921,9,2,1,0,0
2026-07-14T06:27:32.205346,45.33.56.60,5410,10,2,1,0,0
2026-07-16T10:32:04.205346,185.44.246.196,1,1105,66,12,0,0
2026-07-14T19:17:48.205346,185.44.207.41,12,795,29,17,0,0
2026-07-12T21:01:30.205346,45.33.7.144,7152,7,3,2,0,0
2026-07-15T01:29:10.205346,45.33.140.108,2778,4,3,1,0,0
2026-07-10T19:25:42.205346,45.33.189.27,2700,1,0,0,0,0
2026-07-15T01:13:52.205346,45.33.140.108,7655,3,0,0,0,0
2026-07-16T01:16:19.205346,45.33.2.195,7474,10,1,1,0,0
2026-07-15T03:43:04.205346,45.33.167.180,6803,6,1,0,0,0
2026-07-15T23:34:09.205346,45.33.208.223,8661,14,1,1,0,0
2026-07-16T16:42:52.205346,45.33.151.72,9942,6,0,0,0,0
2026-07-11T11:44:23.205346,45.33.130.155,2354,10,3,2,0,0
2026-07-11T14:01:12.205346,45.33.57.115,5078,8,0,0,0,0
2026-07-11T05:01:04.205346,45.33.71.63,9334,13,2,2,0,0
2026-07-15T16:00:32.205346,45.33.151.72,676,8,3,2,0,0
2026-07-12T10:27:57.205346,45.33.56.60,7397,6,2,1,0,0
2026-07-15T17:17:16.205346,45.33.2.195,5481,12,2,0,0,0
2026-07-10T22:17:11.205346,45.33.208.223,1345,11,2,2,0,0
2026-07-13T08:33:36.205346,45.33.71.63,2577,9,0,0,0,0
2026-07-11T20:16:28.205346,45.33.109.9,5009,14,2,0,0,0
2026-07-12T12:44:22.205346,45.33.208.223,2976,11,3,1,0,0
2026-07-11T13:15:28.205346,45.33.23.152,8444,3,0,0,0,0
2026-07-12T10:49:04.205346,185.44.246.196,15,375,78,21,0,0
2026-07-11T04:56:31.205346,45.33.130.155,1390,11,2,0,0,0
2026-07-16T09:52:22.205346,45.33.7.144,8302,5,3,2,0,0
2026-07-15T08:36:37.205346,45.33.7.144,8275,5,1,1,0,0
2026-07-11T02:11:44.205346,45.33.167.180,6758,11,2,2,0,0
2026-07-13T14:34:45.205346,45.33.151.72,6297,14,3,2,0,0
2026-07-13T06:29:58.205346,45.33.109.9,2110,5,3,1,0,0
2026-07-12T14:29:18.205346,45.33.208.223,3693,9,2,2,0,0
2026-07-15T03:06:32.205346,45.33.164.29,638,14,0,0,0,0
2026-07-13T17:42:52.205346,45.33.58.36,7806,6,1,1,0,0
2026-07-13T00:22:56.205346,45.33.7.190,888,10,0,0,0,0
2026-07-16T19:58:39.205346,185.44.207.41,12,305,26,12,15,0
2026-07-13T20:47:16.205346,45.33.174.190,2316,12,1,1,0,0
2026-07-14T04:34:57.205346,45.33.71.63,7929,15,2,1,0,0
2026-07-14T21:39:14.205346,45.33.71.63,5043,13,0,0,0,0
2026-07-15T11:40:19.205346,45.33.7.190,4730,14,2,0,0,0
2026-07-12T05:26:08.205346,45.33.229.140,6932,3,3,0,0,0
2026-07-13T11:55:47.205346,45.33.51.184,4078,10,0,0,0,0
2026-07-10T20:27:22.205346,45.33.71.63,1653,10,2,1,0,0
2026-07-14T22:44:11.205346,45.33.189.27,514,15,0,0,0,0
2026-07-16T01:30:56.205346,45.33.56.60,6911,10,0,0,0,0
2026-07-14T21:24:31.205346,45.33.7.144,1648,9,1,0,0,0
2026-07-11T15:25:40.205346,185.44.40.56,2,1156,60,18,1,1
2026-07-12T21:19:27.205346,45.33.56.60,1818,14,3,1,0,0
2026-07-14T23:18:16.205346,45.33.7.190,6794,11,1,1,0,0
2026-07-12T18:03:40.205346,45.33.130.155,8470,2,3,2,0,0
2026-07-14T23:16:16.205346,45.33.229.140,915,12,1,1,0,0
2026-07-11T01:13:25.205346,45.33.151.72,5541,8,3,0,0,0
2026-07-16T11:16:12.205346,45.33.56.60,1201,7,0,0,0,0
2026-07-11T01:14:59.205346,45.33.151.72,2940,12,1,0,0,0
2026-07-12T02:22:58.205346,45.33.140.108,812,8,0,0,0,0
2026-07-12T13:09:44.205346,45.33.7.190,5535,14,0,0,0,0
2026-07-13T02:35:12.205346,45.33.71.63,2242,2,3,2,0,0
2026-07-11T23:52:37.205346,45.33.229.140,7483,6,3,1,0,0
2026-07-11T08:24:36.205346,185.44.246.196,9,341,56,14,2,0
2026-07-12T11:47:18.205346,45.33.189.27,7301,3,2,2,0,0
2026-07-14T20:58:52.205346,45.33.208.223,1166,3,0,0,0,0
2026-07-12T15:50:29.205346,45.33.164.29,8478,2,0,0,0,0
2026-07-12T01:38:42.205346,45.33.208.223,5148,7,3,2,0,0
2026-07-12T14:37:40.205346,45.33.109.9,9070,8,3,0,0,0
2026-07-11T15:24:32.205346,45.33.7.190,3449,12,3,2,0,0
2026-07-13T07:24:35.205346,45.33.8.24,6199,7,0,0,0,0
2026-07-16T09:08:58.205346,45.33.57.115,2067,10,2,2,0,0
2026-07-12T07:56:22.205346,45.33.229.140,5028,1,1,0,0,0
2026-07-11T03:18:16.205346,45.33.140.108,8651,3,1,1,0,0
2026-07-14T10:32:16.205346,45.33.130.155,5170,4,3,1,0,0
2026-07-12T15:31:32.205346,45.33.167.180,1209,2,0,0,0,0
2026-07-13T07:33:42.205346,45.33.164.29,8447,9,0,0,0,0
2026-07-14T08:25:52.205346,45.33.208.223,9998,6,3,0,0,0
2026-07-15T08:17:04.205346,45.33.58.36,5843,4,0,0,0,0
2026-07-16T04:10:44.205346,45.33.7.144,4115,2,3,2,0,0
2026-07-15T01:34:10.205346,45.33.51.184,2874,4,3,0,0,0
2026-07-12T23:04:20.205346,45.33.167.180,3681,11,2,1,0,0
2026-07-11T21:56:07.205346,45.33.7.190,9817,1,2,0,0,0
2026-07-14T00:41:04.205346,45.33.167.180,7352,3,2,0,0,0
2026-07-15T08:44:09.205346,45.33.2.195,3284,10,1,0,0,0
2026-07-13T20:17:12.205346,45.33.140.108,4046,10,3,1,0,0
2026-07-13T04:45:25.205346,45.33.51.184,4541,4,2,1,0,0
2026-07-11T03:47:02.205346,45.33.208.223,2940,15,0,0,0,0
2026-07-15T04:21:35.205346,45.33.140.108,8761,1,3,2,0,0
2026-07-17T01:50:04.205346,45.33.58.36,7912,8,1,0,0,0
2026-07-13T09:36:54.205346,45.33.51.184,4071,3,2,1,0,0
2026-07-15T22:49:52.205346,45.33.71.63,760,8,2,0,0,0
2026-07-15T08:04:07.205346,45.33.208.223,899,8,3,0,0,0
2026-07-11T11:11:44.205346,45.33.130.155,8107,12,0,0,0,0
2026-07-13T18:34:54.205346,45.33.56.60,9198,1,2,1,0,0
2026-07-11T13:57:28.205346,45.33.2.195,9387,10,1,1,0,0
2026-07-11T22:24:49.205346,45.33.56.60,1398,9,2,0,0,0
2026-07-17T03:23:52.205346,45.33.167.180,1169,6,2,0,0,0
2026-07-16T22:06:34.205346,45.33.151.72,3854,3,2,0,0,0
2026-07-14T18:09:54.205346,45.33.140.108,3937,13,1,1,0,0
2026-07-14T23:43:45.205346,45.33.57.115,7429,5,0,0,0,0
2026-07-16T20:23:28.205346,45.33.140.108,8715,9,0,0,0,0
2026-07-11T10:01:57.205346,45.33.151.72,5288,8,2,2,0,0
2026-07-14T00:30:02.205346,45.33.167.180,1930,2,3,0,0,0
2026-07-13T01:00:25.205346,185.44.207.41,2,397,50,11,1,0
2026-07-14T17:08:12.205346,45.33.164.29,5303,7,1,1,0,0
2026-07-13T08:49:15.205346,45.33.164.29,5276,4,0,0,0,0
2026-07-14T11:33:52.205346,45.33.57.115,6003,7,2,2,0,0
2026-07-17T07:22:42.205346,45.33.57.115,9486,8,3,1,0,0
2026-07-16T08:07:12.205346,45.33.8.24,3313,13,2,0,0,0
2026-07-16T00:15:40.205346,45.33.8.24,1275,3,2,1,0,0
2026-07-12T11:04:30.205346,185.44.246.196,15,389,51,13,2,0
2026-07-13T17:14:52.205346,45.33.58.36,1174,6,1,1,0,0
2026-07-14T09:22:16.205346,45.33.229.140,9715,12,0,0,0,0
2026-07-16T13:15:09.205346,185.44.179.109,6,978,35,25,3,0
2026-07-17T02:42:14.205346,45.33.167.180,5746,3,0,0,0,0
2026-07-17T08:08:04.205346,185.44.88.72,11,665,75,17,2,0
2026-07-16T07:51:12.205346,45.33.167.180,6049,12,0,0,0,0
2026-07-15T10:01:33.205346,45.33.189.27,9526,2,2,0,0,0
2026-07-11T07:20:04.205346,45.33.23.152,7806,6,0,0,0,0
2026-07-10T22:09:31.205346,45.33.229.140,9125,4,2,0,0,0
2026-07-16T11:45:20.205346,45.33.167.180,1931,9,3,0,0,0
2026-07-12T09:54:37.205346,45.33.2.195,8881,1,2,1,0,0
2026-07-14T01:04:38.205346,45.33.51.184,6556,7,2,0,0,0
2026-07-15T22:45:20.205346,45.33.8.24,7800,14,0,0,0,0
2026-07-15T17:17:04.205346,45.33.51.184,7749,5,1,1,0,0
2026-07-13T03:11:10.205346,45.33.51.184,2786,14,0,0,0,0
2026-07-10T17:27:12.205346,45.33.57.115,5995,2,3,0,0,0
2026-07-17T10:56:13.205346,45.33.109.9,7291,3,3,2,0,0
2026-07-17T07:09:56.205346,45.33.189.27,3764,3,3,1,0,0
2026-07-10T23:22:33.205346,45.33.8.24,5479,8,3,0,0,0
2026-07-14T02:35:28.205346,45.33.189.27,4803,5,3,0,0,0
2026-07-16T13:53:02.205346,45.33.140.108,4509,1,0,0,0,0
2026-07-12T02:13:04.205346,185.44.207.41,10,800,76,21,2,0
2026-07-11T08:27:25.205346,45.33.208.223,787,14,2,0,0,0
2026-07-13T22:41:14.205346,45.33.167.180,2719,6,1,0,0,0
2026-07-11T13:52:24.205346,45.33.130.155,1298,5,2,2,0,0
2026-07-14T13:17:52.205346,45.33.174.190,2048,10,1,1,0,0
2026-07-17T02:56:09.205346,45.33.8.24,4947,11,2,0,0,0
2026-07-16T12:36:44.205346,45.33.189.27,711,3,2,1,0,0
2026-07-13T08:01:40.205346,45.33.174.190,2178,4,1,1,0,0
2026-07-16T05:46:56.205346,45.33.151.72,9112,14,0,0,0,0
2026-07-14T21:10:22.205346,45.33.58.36,2650,15,0,0,0,0
2026-07-17T00:17:22.205346,45.33.130.155,2777,14,3,2,0,0
2026-07-12T02:20:09.205346,45.33.56.60,3321,12,2,0,0,0
2026-07-12T05:47:56.205346,45.33.189.27,4212,5,1,0,0,0
2026-07-11T23:15:52.205346,185.44.40.56,12,288,24,8,1,1
2026-07-11T04:24:52.205346,45.33.57.115,1471,8,0,0,0,0
2026-07-13T03:58:12.205346,45.33.164.29,2081,13,0,0,0,0
2026-07-11T18:12:16.205346,45.33.229.140,3527,11,2,0,0,0
2026-07-16T18:44:58.205346,45.33.109.9,9998,6,2,0,0,0
2026-07-10T19:51:28.205346,45.33.2.195,4462,9,0,0,0,0
2026-07-11T20:52:37.205346,45.33.229.140,5117,3,0,0,0,0
2026-07-11T23:12:36.205346,45.33.57.115,8277,6,1,1,0,0
2026-07-13T10:57:43.205346,45.33.130.155,6719,7,1,1,0,0
2026-07-12T07:55:34.205346,45.33.56.60,2525,8,0,0,0,0
2026-07-14T16:32:07.205346,45.33.130.155,5223,9,0,0,0,0
2026-07-16T03:00:32.205346,45.33.7.144,5146,8,2,2,0,0
2026-07-11T12:23:13.205346,45.33.51.184,5261,14,3,0,0,0
2026-07-16T17:26:58.205346,45.33.140.108,6520,3,0,0,0,0
2026-07-12T10:09:40.205346,45.33.7.144,7677,9,0,0,0,0
2026-07-15T03:44:40.205346,45.33.208.223,2166,12,1,0,0,0
2026-07-14T00:51:17.205346,185.44.88.72,4,887,30,15,2,0
2026-07-16T23:49:50.205346,45.33.7.144,6334,8,3,1,0,0
2026-07-16T19:54:25.205346,45.33.167.180,2270,2,2,1,0,0
2026-07-16T20:20:32.205346,45.33.189.27,986,2,0,0,0,0
2026-07-14T10:12:32.205346,45.33.174.190,6769,10,2,0,0,0
2026-07-13T03:57:52.205346,45.33.58.36,1753,11,3,1,0,0
2026-07-14T22:21:23.205346,45.33.140.108,8532,9,2,2,0,0
2026-07-12T03:14:44.205346,45.33.151.72,9455,1,0,0,0,0
2026-07-11T01:32:31.205346,45.33.56.60,6665,8,3,0,0,0
2026-07-14T13:17:18.205346,45.33.8.24,3189,8,3,0,0,0
2026-07-17T14:03:27.205346,45.33.140.108,2292,10,3,2,0,0
2026-07-11T08:37:04.205346,45.33.208.223,8197,8,1,1,0,0
2026-07-14T16:12:18.205346,45.33.140.108,6689,10,2,1,0,0
2026-07-10T23:50:18.205346,45.33.208.223,1239,3,2,1,0,0
2026-07-15T03:16:37.205346,45.33.56.60,6735,2,3,1,0,0
2026-07-14T13:50:12.205346,45.33.7.190,4501,4,1,1,0,0
2026-07-10T21:48:22.205346,45.33.71.63,5495,2,2,0,0,0
2026-07-17T03:22:46.205346,45.33.7.190,8051,11,3,2,0,0
2026-07-10T22:24:48.205346,45.33.109.9,834,12,3,2,0,0
2026-07-13T05:59:12.205346,185.44.40.56,10,859,56,11,0,0
2026-07-16T03:51:52.205346,45.33.57.115,6063,3,2,1,0,0
2026-07-11T06:08:20.205346,45.33.71.63,9279,4,2,1,0,0
2026-07-11T19:47:20.205346,45.33.208.223,7086,13,1,1,0,0
2026-07-11T12:06:16.205346,45.33.208.223,2052,10,2,1,0,0
2026-07-11T15:05:44.205346,45.33.57.115,8286,7,1,1,0,0
2026-07-17T12:00:12.205346,45.33.8.24,8768,13,2,1,0,0
2026-07-17T14:32:22.205346,45.33.51.184,7091,5,3,2,0,0
2026-07-17T00:06:24.205346,45.33.164.29,8957,14,1,1,0,0
2026-07-11T10:07:35.205346,45.33.167.180,4889,15,3,2,0,0
2026-07-14T11:32:10.205346,45.33.130.155,8077,3,1,0,0,0
2026-07-13T06:03:42.205346,45.33.51.184,5720,14,0,0,0,0
2026-07-13T15:59:08.205346,45.33.109.9,5202,11,1,1,0,0
2026-07-14T14:47:31.205346,45.33.58.36,2956,4,0,0,0,0
2026-07-12T16:46:06.205346,45.33.151.72,7645,7,0,0,0,0
2026-07-17T16:42:19.205346,45.33.164.29,4733,13,2,2,0,0
2026-07-11T17:27:52.205346,45.33.7.190,8460,13,0,0,0,0
2026-07-11T19:35:34.205346,45.33.8.24,1541,15,3,1,0,0
2026-07-17T09:22:06.205346,45.33.189.27,4367,2,0,0,0,0
2026-07-14T21:21:13.205346,45.33.71.63,4400,10,0,0,0,0
2026-07-12T12:14:20.205346,45.33.7.144,4365,15,3,0,0,0
2026-07-11T09:09:27.205346,45.33.229.140,4998,8,3,1,0,0
2026-07-13T20:00:04.205346,45.33.130.155,2350,6,3,1,0,0
2026-07-11T08:35:27.205346,185.44.179.109,6,1033,62,17,12,1
2026-07-15T08:06:40.205346,45.33.23.152,4644,9,3,1,0,0
2026-07-15T16:04:55.205346,45.33.58.36,9263,14,1,1,0,0
2026-07-14T12:02:12.205346,45.33.7.144,4686,5,0,0,0,0
2026-07-15T22:03:58.205346,45.33.174.190,7690,11,2,2,0,0
2026-07-16T00:00:16.205346,45.33.109.9,1812,14,3,1,0,0
2026-07-14T01:03:53.205346,45.33.56.60,7420,15,0,0,0,0
2026-07-11T00:30:44.205346,45.33.130.155,7395,10,2,1,0,0
2026-07-15T20:42:52.205346,45.33.174.190,7764,13,1,0,0,0
2026-07-12T17:01:28.205346,45.33.8.24,5640,10,0,0,0,0
2026-07-16T21:01:15.205346,45.33.189.27,7222,13,2,1,0,0
2026-07-13T05:55:46.205346,45.33.189.27,4770,3,2,1,0,0
2026-07-13T13:55:33.205346,45.33.130.155,3480,7,3,2,0,0
2026-07-16T16:32:52.205346,45.33.164.29,9650,11,1,0,0,0
2026-07-14T01:22:28.205346,45.33.174.190,1315,7,3,2,0,0
2026-07-17T12:42:48.205346,45.33.130.155,3287,10,0,0,0,0
2026-07-13T07:45:26.205346,45.33.167.180,8596,2,1,1,0,0
2026-07-12T08:49:04.205346,45.33.109.9,5217,12,3,1,0,0
2026-07-13T03:16:27.205346,45.33.229.140,4031,14,2,2,0,0
2026-07-13T18:04:38.205346,45.33.51.184,2891,1,2,1,0,0
2026-07-10T19:06:52.205346,45.33.23.152,6556,10,3,0,0,0
2026-07-15T16:41:28.205346,45.33.56.60,7013,11,1,1,0,0
2026-07-11T10:31:42.205346,45.33.2.195,4698,2,0,0,0,0
2026-07-11T06:13:52.205346,45.33.23.152,8215,15,2,2,0,0
2026-07-15T13:00:51.205346,45.33.57.115,6741,5,3,2,0,0
2026-07-12T21:29:28.205346,45.33.151.72,1173,10,1,1,0,0
2026-07-17T15:56:01.205346,45.33.56.60,8169,3,0,0,0,0
2026-07-17T06:11:06.205346,45.33.109.9,2414,6,0,0,0,0
2026-07-14T03:22:37.205346,45.33.109.9,6407,15,3,1,0,0
2026-07-14T20:11:40.205346,45.33.109.9,8970,6,3,0,0,0
2026-07-13T03:57:03.205346,45.33.140.108,2978,9,3,0,0,0
2026-07-12T19:55:58.205346,45.33.23.152,3500,1,3,1,0,0
2026-07-16T12:34:10.205346,45.33.51.184,2400,15,3,0,0,0
2026-07-12T15:03:12.205346,45.33.151.72,8449,8,3,0,0,0
2026-07-12T21:38:14.205346,45.33.71.63,3837,14,2,0,0,0
2026-07-10T17:19:40.205346,45.33.109.9,9728,15,1,1,0,0
2026-07-17T07:10:32.205346,45.33.208.223,3458,7,0,0,0,0
2026-07-15T15:21:20.205346,45.33.56.60,925,5,0,0,0,0
2026-07-16T19:16:37.205346,45.33.58.36,5800,3,0,0,0,0
2026-07-10T17:39:22.205346,45.33.140.108,7939,11,2,2,0,0
2026-07-11T07:26:05.205346,45.33.7.190,7923,6,1,0,0,0
2026-07-11T14:39:28.205346,45.33.8.24,5794,13,0,0,0,0
2026-07-13T01:10:40.205346,45.33.2.195,6748,2,3,1,0,0
