timestamp,source_ip,failed_login_attempts,session_duration_seconds,command_count,unique_commands,suspicious_command_count,has_canary_trigger
2026-07-11T00:04:56.391802,45.33.109.9,2460,7,1,0,0,0
2026-07-12T00:48:41.391802,45.33.140.108,3039,6,0,0,0,0
2026-07-13T19:25:57.391802,45.33.2.195,6044,15,0,0,0,0
2026-07-13T11:08:11.391802,45.33.151.72,2259,3,3,0,0,0
2026-07-12T20:55:49.391802,185.44.88.72,13,958,39,8,1,0
2026-07-15T00:35:25.391802,45.33.140.108,7668,9,2,2,0,0
2026-07-14T20:05:38.391802,45.33.174.190,9406,6,2,2,0,0
2026-07-12T00:27:47.391802,45.33.2.195,9585,3,0,0,0,0
2026-07-15T04:36:35.391802,45.33.109.9,9373,6,3,0,0,0
2026-07-12T18:45:35.391802,45.33.174.190,806,10,2,2,0,0
2026-07-15T08:43:05.391802,45.33.71.63,9330,14,3,0,0,0
2026-07-14T08:02:23.391802,45.33.151.72,3025,10,2,1,0,0
2026-07-11T19:10:17.391802,45.33.58.36,2077,9,0,0,0,0
2026-07-11T12:36:53.391802,45.33.7.190,3810,2,3,0,0,0
2026-07-13T23:01:22.391802,45.33.7.144,8526,9,2,0,0,0
2026-07-15T02:26:11.391802,45.33.71.63,714,15,1,1,0,0
2026-07-15T17:06:16.391802,45.33.71.63,8168,13,0,0,0,0
2026-07-13T01:18:47.391802,45.33.51.184,6546,13,0,0,0,0
2026-07-11T12:20:26.391802,45.33.71.63,5479,2,1,1,0,0
2026-07-15T10:30:43.391802,45.33.23.152,9210,7,1,0,0,0
2026-07-11T14:20:01.391802,45.33.208.223,3431,9,3,2,0,0
2026-07-14T13:06:05.391802,45.33.208.223,6364,11,3,2,0,0
2026-07-13T17:25:12.391802,45.33.174.190,3455,9,3,2,0,0
2026-07-15T16:30:35.391802,45.33.151.72,7758,15,2,1,0,0
2026-07-15T19:28:29.391802,185.44.88.72,14,821,67,21,1,0
2026-07-14T19:13:01.391802,45.33.7.144,9515,15,2,1,0,0
2026-07-10T18:37:21.391802,45.33.7.144,503,12,0,0,0,0
2026-07-13T12:55:47.391802,45.33.8.24,607,5,1,0,0,0
2026-07-10T23:24:35.391802,45.33.109.9,9571,9,1,0,0,0
2026-07-12T22:33:37.391802,45.33.189.27,2767,5,2,2,0,0
2026-07-12T15:27:23.391802,45.33.8.24,2005,10,3,2,0,0
2026-07-15T23:39:47.391802,45.33.56.60,8405,3,3,2,0,0
2026-07-11T03:36:22.391802,45.33.58.36,5421,1,3,0,0,0
2026-07-11T18:02:05.391802,45.33.56.60,6200,15,3,1,0,0
2026-07-13T11:23:21.391802,45.33.23.152,687,11,3,0,0,0
2026-07-15T07:41:39.391802,45.33.56.60,9346,10,1,1,0,0
2026-07-16T00:16:38.391802,45.33.189.27,1327,11,3,1,0,0
2026-07-11T20:48:57.391802,45.33.23.152,7576,5,3,0,0,0
2026-07-14T08:50:25.391802,45.33.140.108,9862,12,0,0,0,0
2026-07-15T03:26:11.391802,45.33.7.144,8721,7,1,0,0,0
2026-07-15T13:16:05.391802,45.33.140.108,6976,11,1,1,0,0
2026-07-16T01:06:33.391802,45.33.71.63,4862,13,3,1,0,0
2026-07-13T15:38:17.391802,45.33.51.184,7439,6,2,0,0,0
2026-07-14T19:08:59.391802,45.33.164.29,5494,3,2,2,0,0
2026-07-14T03:46:51.391802,45.33.167.180,1235,15,1,0,0,0
2026-07-12T00:41:05.391802,45.33.71.63,2341,12,0,0,0,0
2026-07-14T21:18:37.391802,45.33.8.24,725,6,0,0,0,0
2026-07-15T19:26:27.391802,45.33.56.60,3924,12,1,0,0,0
2026-07-10T19:13:35.391802,45.33.109.9,9491,8,1,1,0,0
2026-07-13T07:49:47.391802,45.33.57.115,1212,5,1,0,0,0
2026-07-10T17:00:41.391802,45.33.2.195,4944,1,3,2,0,0
2026-07-13T10:00:23.391802,45.33.109.9,6401,14,0,0,0,0
2026-07-15T06:08:37.391802,45.33.7.144,4287,7,0,0,0,0
2026-07-15T00:00:55.391802,45.33.151.72,1942,3,1,1,0,0
2026-07-15T07:32:44.391802,45.33.164.29,1151,4,2,1,0,0
2026-07-13T12:35:39.391802,45.33.174.190,801,6,2,1,0,0
2026-07-13T02:20:44.391802,45.33.57.115,5019,13,0,0,0,0
2026-07-13T21:46:17.391802,45.33.164.29,9592,5,1,0,0,0
2026-07-12T19:30:49.391802,45.33.189.27,1938,12,3,2,0,0
2026-07-13T19:15:51.391802,45.33.208.223,3002,7,2,2,0,0
2026-07-15T20:21:59.391802,45.33.189.27,3887,11,1,1,0,0
2026-07-12T00:43:19.391802,45.33.229.140,2762,5,1,1,0,0
2026-07-15T18:38:32.391802,45.33.208.223,3089,6,0,0,0,0
2026-07-10T22:03:47.391802,45.33.58.36,3516,6,1,1,0,0
2026-07-13T06:48:37.391802,45.33.51.184,7237,5,3,2,0,0
2026-07-13T05:18:01.391802,45.33.229.140,2249,3,1,0,0,0
2026-07-10T21:11:11.391802,45.33.2.195,4283,10,1,0,0,0
2026-07-14T06:17:07.391802,45.33.140.108,2696,9,3,2,0,0
2026-07-12T12:12:14.391802,45.33.7.144,8551,8,1,0,0,0
2026-07-12T19:06:41.391802,45.33.51.184,745,15,2,1,0,0
2026-07-15T09:49:00.391802,45.33.229.140,3851,2,1,1,0,0
2026-07-14T08:19:23.391802,45.33.167.180,4543,7,3,0,0,0
2026-07-11T16:43:32.391802,45.33.7.144,9870,10,0,0,0,0
2026-07-11T00:28:07.391802,45.33.7.190,4525,9,3,2,0,0
2026-07-14T12:47:26.391802,45.33.57.115,1307,4,2,1,0,0
2026-07-11T03:56:47.391802,45.33.8.24,8058,3,3,1,0,0
2026-07-15T13:12:05.391802,45.33.189.27,8095,14,3,0,0,0
2026-07-13T19:36:57.391802,45.33.208.223,9452,3,3,1,0,0
2026-07-11T12:32:29.391802,45.33.174.190,7933,10,1,1,0,0
2026-07-15T01:37:07.391802,45.33.174.190,2524,2,0,0,0,0
2026-07-15T16:19:36.391802,45.33.71.63,9082,12,3,2,0,0
2026-07-12T07:37:23.391802,45.33.174.190,6704,9,3,0,0,0
2026-07-11T03:22:37.391802,45.33.208.223,2959,3,1,0,0,0
2026-07-11T22:26:11.391802,45.33.8.24,7811,5,1,0,0,0
2026-07-10T16:29:02.391802,185.44.207.41,10,578,16,22,10,0
2026-07-14T16:51:29.391802,45.33.140.108,4397,4,3,1,0,0
2026-07-16T04:10:07.391802,45.33.2.195,607,4,2,2,0,0
2026-07-14T02:37:47.391802,45.33.229.140,1301,3,1,0,0,0
2026-07-11T12:07:26.391802,45.33.7.190,9971,14,2,1,0,0
2026-07-16T08:23:39.391802,45.33.51.184,3420,3,2,2,0,0
2026-07-11T13:35:02.391802,45.33.174.190,7960,12,2,0,0,0
2026-07-14T21:47:35.391802,45.33.56.60,6538,15,3,0,0,0
2026-07-13T09:18:02.391802,45.33.71.63,5297,8,1,0,0,0
2026-07-11T05:12:41.391802,45.33.51.184,9095,4,1,1,0,0
2026-07-13T19:34:45.391802,45.33.57.115,1936,8,2,1,0,0
2026-07-16T07:01:55.391802,45.33.208.223,6297,15,1,1,0,0
2026-07-12T23:28:59.391802,45.33.140.108,8569,13,1,1,0,0
2026-07-11T19:41:27.391802,45.33.229.140,525,2,0,0,0,0
2026-07-14T03:59:15.391802,45.33.229.140,7293,7,0,0,0,0
2026-07-13T11:31:23.391802,45.33.229.140,685,11,1,1,0,0
2026-07-11T18:51:05.391802,45.33.71.63,5542,5,2,0,0,0
2026-07-12T14:20:19.391802,45.33.56.60,6988,12,0,0,0,0
2026-07-12T00:23:02.391802,45.33.56.60,8349,15,3,0,0,0
2026-07-14T19:57:15.391802,45.33.167.180,9297,15,2,1,0,0
2026-07-16T01:49:53.391802,45.33.7.190,9037,5,2,2,0,0
2026-07-12T03:36:23.391802,45.33.208.223,5934,13,2,0,0,0
2026-07-14T14:20:59.391802,45.33.164.29,6056,7,1,1,0,0
2026-07-10T23:01:47.391802,45.33.58.36,5550,12,2,2,0,0
2026-07-15T05:52:59.391802,45.33.71.63,8643,15,1,1,0,0
2026-07-11T18:41:15.391802,45.33.8.24,4041,9,2,0,0,0
2026-07-15T19:34:11.391802,45.33.7.190,3811,15,0,0,0,0
2026-07-15T14:11:47.391802,45.33.140.108,8692,3,1,1,0,0
2026-07-11T15:25:37.391802,45.33.57.115,5584,13,2,0,0,0
2026-07-14T14:39:43.391802,45.33.57.115,2674,4,0,0,0,0
2026-07-11T12:50:20.391802,45.33.57.115,2397,1,2,0,0,0
2026-07-13T20:19:19.391802,45.33.7.190,2189,9,2,0,0,0
2026-07-13T11:43:24.391802,45.33.229.140,5757,4,1,1,0,0
2026-07-13T11:04:47.391802,45.33.167.180,2427,5,1,0,0,0
2026-07-16T05:41:42.391802,45.33.2.195,9668,9,0,0,0,0
2026-07-13T03:58:27.391802,45.33.56.60,4940,3,2,2,0,0
2026-07-11T23:40:26.391802,45.33.8.24,6049,9,3,0,0,0
2026-07-15T01:16:31.391802,45.33.7.190,2235,7,0,0,0,0
2026-07-14T02:03:57.391802,45.33.2.195,7804,10,2,1,0,0
2026-07-12T00:02:11.391802,45.33.151.72,1786,15,3,2,0,0
2026-07-15T11:23:29.391802,45.33.167.180,2093,8,2,2,0,0
2026-07-14T17:14:05.391802,45.33.23.152,2854,14,2,1,0,0
2026-07-11T07:33:11.391802,45.33.56.60,5820,8,3,0,0,0
2026-07-14T06:27:47.391802,45.33.130.155,8342,8,1,1,0,0
2026-07-11T18:07:06.391802,45.33.189.27,8822,2,3,2,0,0
2026-07-14T23:04:53.391802,45.33.71.63,5449,9,3,1,0,0
2026-07-11T07:52:58.391802,45.33.23.152,9477,3,3,1,0,0
2026-07-14T05:23:47.391802,45.33.208.223,7563,13,3,2,0,0
2026-07-16T15:45:32.391802,45.33.23.152,3335,11,0,0,0,0
2026-07-12T11:45:27.391802,45.33.58.36,8084,6,0,0,0,0
2026-07-14T15:03:33.391802,45.33.7.144,1640,10,0,0,0,0
2026-07-10T15:27:47.391802,45.33.7.190,1983,4,1,1,0,0
2026-07-15T08:19:10.391802,45.33.189.27,7921,9,2,1,0,0
2026-07-14T06:29:27.391802,45.33.56.60,5410,10,2,1,0,0
2026-07-16T10:33:59.391802,185.44.246.196,1,1105,66,12,0,0
2026-07-14T19:19:43.391802,185.44.207.41,12,795,29,17,0,0
2026-07-12T21:03:25.391802,45.33.7.144,7152,7,3,2,0,0
2026-07-15T01:31:05.391802,45.33.140.108,2778,4,3,1,0,0
2026-07-10T19:27:37.391802,45.33.189.27,2700,1,0,0,0,0
2026-07-15T01:15:47.391802,45.33.140.108,7655,3,0,0,0,0
2026-07-16T01:18:14.391802,45.33.2.195,7474,10,1,1,0,0
2026-07-15T03:44:59.391802,45.33.167.180,6803,6,1,0,0,0
2026-07-15T23:36:04.391802,45.33.208.223,8661,14,1,1,0,0
2026-07-16T16:44:47.391802,45.33.151.72,9942,6,0,0,0,0
2026-07-11T11:46:18.391802,45.33.130.155,2354,10,3,2,0,0
2026-07-11T14:03:07.391802,45.33.57.115,5078,8,0,0,0,0
2026-07-11T05:02:59.391802,45.33.71.63,9334,13,2,2,0,0
2026-07-15T16:02:27.391802,45.33.151.72,676,8,3,2,0,0
2026-07-12T10:29:52.391802,45.33.56.60,7397,6,2,1,0,0
2026-07-15T17:19:11.391802,45.33.2.195,5481,12,2,0,0,0
2026-07-10T22:19:06.391802,45.33.208.223,1345,11,2,2,0,0
2026-07-13T08:35:31.391802,45.33.71.63,2577,9,0,0,0,0
2026-07-11T20:18:23.391802,45.33.109.9,5009,14,2,0,0,0
2026-07-12T12:46:17.391802,45.33.208.223,2976,11,3,1,0,0
2026-07-11T13:17:23.391802,45.33.23.152,8444,3,0,0,0,0
2026-07-12T10:50:59.391802,185.44.246.196,15,375,78,21,0,0
2026-07-11T04:58:26.391802,45.33.130.155,1390,11,2,0,0,0
2026-07-16T09:54:17.391802,45.33.7.144,8302,5,3,2,0,0
2026-07-15T08:38:32.391802,45.33.7.144,8275,5,1,1,0,0
2026-07-11T02:13:39.391802,45.33.167.180,6758,11,2,2,0,0
2026-07-13T14:36:40.391802,45.33.151.72,6297,14,3,2,0,0
2026-07-13T06:31:53.391802,45.33.109.9,2110,5,3,1,0,0
2026-07-12T14:31:13.391802,45.33.208.223,3693,9,2,2,0,0
2026-07-15T03:08:27.391802,45.33.164.29,638,14,0,0,0,0
2026-07-13T17:44:47.391802,45.33.58.36,7806,6,1,1,0,0
2026-07-13T00:24:51.391802,45.33.7.190,888,10,0,0,0,0
2026-07-16T20:00:34.391802,185.44.207.41,12,305,26,12,15,0
2026-07-13T20:49:11.391802,45.33.174.190,2316,12,1,1,0,0
2026-07-14T04:36:52.391802,45.33.71.63,7929,15,2,1,0,0
2026-07-14T21:41:09.391802,45.33.71.63,5043,13,0,0,0,0
2026-07-15T11:42:14.391802,45.33.7.190,4730,14,2,0,0,0
2026-07-12T05:28:03.391802,45.33.229.140,6932,3,3,0,0,0
2026-07-13T11:57:42.391802,45.33.51.184,4078,10,0,0,0,0
2026-07-10T20:29:17.391802,45.33.71.63,1653,10,2,1,0,0
2026-07-14T22:46:06.391802,45.33.189.27,514,15,0,0,0,0
2026-07-16T01:32:51.391802,45.33.56.60,6911,10,0,0,0,0
2026-07-14T21:26:26.391802,45.33.7.144,1648,9,1,0,0,0
2026-07-11T15:27:35.391802,185.44.40.56,2,1156,60,18,1,1
2026-07-12T21:21:22.391802,45.33.56.60,1818,14,3,1,0,0
2026-07-14T23:20:11.391802,45.33.7.190,6794,11,1,1,0,0
2026-07-12T18:05:35.391802,45.33.130.155,8470,2,3,2,0,0
2026-07-14T23:18:11.391802,45.33.229.140,915,12,1,1,0,0
2026-07-11T01:15:20.391802,45.33.151.72,5541,8,3,0,0,0
2026-07-16T11:18:07.391802,45.33.56.60,1201,7,0,0,0,0
2026-07-11T01:16:54.391802,45.33.151.72,2940,12,1,0,0,0
2026-07-12T02:24:53.391802,45.33.140.108,812,8,0,0,0,0
2026-07-12T13:11:39.391802,45.33.7.190,5535,14,0,0,0,0
2026-07-13T02:37:07.391802,45.33.71.63,2242,2,3,2,0,0
2026-07-11T23:54:32.391802,45.33.229.140,7483,6,3,1,0,0
2026-07-11T08:26:31.391802,185.44.246.196,9,341,56,14,2,0
2026-07-12T11:49:13.391802,45.33.189.27,7301,3,2,2,0,0
2026-07-14T21:00:47.391802,45.33.208.223,1166,3,0,0,0,0
2026-07-12T15:52:24.391802,45.33.164.29,8478,2,0,0,0,0
2026-07-12T01:40:37.391802,45.33.208.223,5148,7,3,2,0,0
2026-07-12T14:39:35.391802,45.33.109.9,9070,8,3,0,0,0
2026-07-11T15:26:27.391802,45.33.7.190,3449,12,3,2,0,0
2026-07-13T07:26:30.391802,45.33.8.24,6199,7,0,0,0,0
2026-07-16T09:10:53.391802,45.33.57.115,2067,10,2,2,0,0
2026-07-12T07:58:17.391802,45.33.229.140,5028,1,1,0,0,0
2026-07-11T03:20:11.391802,45.33.140.108,8651,3,1,1,0,0
2026-07-14T10:34:11.391802,45.33.130.155,5170,4,3,1,0,0
2026-07-12T15:33:27.391802,45.33.167.180,1209,2,0,0,0,0
2026-07-13T07:35:37.391802,45.33.164.29,8447,9,0,0,0,0
2026-07-14T08:27:47.391802,45.33.208.223,9998,6,3,0,0,0
2026-07-15T08:18:59.391802,45.33.58.36,5843,4,0,0,0,0
2026-07-16T04:12:39.391802,45.33.7.144,4115,2,3,2,0,0
2026-07-15T01:36:05.391802,45.33.51.184,2874,4,3,0,0,0
2026-07-12T23:06:15.391802,45.33.167.180,3681,11,2,1,0,0
2026-07-11T21:58:02.391802,45.33.7.190,9817,1,2,0,0,0
2026-07-14T00:42:59.391802,45.33.167.180,7352,3,2,0,0,0
2026-07-15T08:46:04.391802,45.33.2.195,3284,10,1,0,0,0
2026-07-13T20:19:07.391802,45.33.140.108,4046,10,3,1,0,0
2026-07-13T04:47:20.391802,45.33.51.184,4541,4,2,1,0,0
2026-07-11T03:48:57.391802,45.33.208.223,2940,15,0,0,0,0
2026-07-15T04:23:30.391802,45.33.140.108,8761,1,3,2,0,0
2026-07-17T01:51:59.391802,45.33.58.36,7912,8,1,0,0,0
2026-07-13T09:38:49.391802,45.33.51.184,4071,3,2,1,0,0
2026-07-15T22:51:47.391802,45.33.71.63,760,8,2,0,0,0
2026-07-15T08:06:02.391802,45.33.208.223,899,8,3,0,0,0
2026-07-11T11:13:39.391802,45.33.130.155,8107,12,0,0,0,0
2026-07-13T18:36:49.391802,45.33.56.60,9198,1,2,1,0,0
2026-07-11T13:59:23.391802,45.33.2.195,9387,10,1,1,0,0
2026-07-11T22:26:44.391802,45.33.56.60,1398,9,2,0,0,0
2026-07-17T03:25:47.391802,45.33.167.180,1169,6,2,0,0,0
2026-07-16T22:08:29.391802,45.33.151.72,3854,3,2,0,0,0
2026-07-14T18:11:49.391802,45.33.140.108,3937,13,1,1,0,0
2026-07-14T23:45:40.391802,45.33.57.115,7429,5,0,0,0,0
2026-07-16T20:25:23.391802,45.33.140.108,8715,9,0,0,0,0
2026-07-11T10:03:52.391802,45.33.151.72,5288,8,2,2,0,0
2026-07-14T00:31:57.391802,45.33.167.180,1930,2,3,0,0,0
2026-07-13T01:02:20.391802,185.44.207.41,2,397,50,11,1,0
2026-07-14T17:10:07.391802,45.33.164.29,5303,7,1,1,0,0
2026-07-13T08:51:10.391802,45.33.164.29,5276,4,0,0,0,0
2026-07-14T11:35:47.391802,45.33.57.115,6003,7,2,2,0,0
2026-07-17T07:24:37.391802,45.33.57.115,9486,8,3,1,0,0
2026-07-16T08:09:07.391802,45.33.8.24,3313,13,2,0,0,0
2026-07-16T00:17:35.391802,45.33.8.24,1275,3,2,1,0,0
2026-07-12T11:06:25.391802,185.44.246.196,15,389,51,13,2,0
2026-07-13T17:16:47.391802,45.33.58.36,1174,6,1,1,0,0
2026-07-14T09:24:11.391802,45.33.229.140,9715,12,0,0,0,0
2026-07-16T13:17:04.391802,185.44.179.109,6,978,35,25,3,0
2026-07-17T02:44:09.391802,45.33.167.180,5746,3,0,0,0,0
2026-07-17T08:09:59.391802,185.44.88.72,11,665,75,17,2,0
2026-07-16T07:53:07.391802,45.33.167.180,6049,12,0,0,0,0
2026-07-15T10:03:28.391802,45.33.189.27,9526,2,2,0,0,0
2026-07-11T07:21:59.391802,45.33.23.152,7806,6,0,0,0,0
2026-07-10T22:11:26.391802,45.33.229.140,9125,4,2,0,0,0
2026-07-16T11:47:15.391802,45.33.167.180,1931,9,3,0,0,0
2026-07-12T09:56:32.391802,45.33.2.195,8881,1,2,1,0,0
2026-07-14T01:06:33.391802,45.33.51.184,6556,7,2,0,0,0
2026-07-15T22:47:15.391802,45.33.8.24,7800,14,0,0,0,0
2026-07-15T17:18:59.391802,45.33.51.184,7749,5,1,1,0,0
2026-07-13T03:13:05.391802,45.33.51.184,2786,14,0,0,0,0
2026-07-10T17:29:07.391802,45.33.57.115,5995,2,3,0,0,0
2026-07-17T10:58:08.391802,45.33.109.9,7291,3,3,2,0,0
2026-07-17T07:11:51.391802,45.33.189.27,3764,3,3,1,0,0
2026-07-10T23:24:28.391802,45.33.8.24,5479,8,3,0,0,0
2026-07-14T02:37:23.391802,45.33.189.27,4803,5,3,0,0,0
2026-07-16T13:54:57.391802,45.33.140.108,4509,1,0,0,0,0
2026-07-12T02:14:59.391802,185.44.207.41,10,800,76,21,2,0
2026-07-11T08:29:20.391802,45.33.208.223,787,14,2,0,0,0
2026-07-13T22:43:09.391802,45.33.167.180,2719,6,1,0,0,0
2026-07-11T13:54:19.391802,45.33.130.155,1298,5,2,2,0,0
2026-07-14T13:19:47.391802,45.33.174.190,2048,10,1,1,0,0
2026-07-17T02:58:04.391802,45.33.8.24,4947,11,2,0,0,0
2026-07-16T12:38:39.391802,45.33.189.27,711,3,2,1,0,0
2026-07-13T08:03:35.391802,45.33.174.190,2178,4,1,1,0,0
2026-07-16T05:48:51.391802,45.33.151.72,9112,14,0,0,0,0
2026-07-14T21:12:17.391802,45.33.58.36,2650,15,0,0,0,0
2026-07-17T00:19:17.391802,45.33.130.155,2777,14,3,2,0,0
2026-07-12T02:22:04.391802,45.33.56.60,3321,12,2,0,0,0
2026-07-12T05:49:51.391802,45.33.189.27,4212,5,1,0,0,0
2026-07-11T23:17:47.391802,185.44.40.56,12,288,24,8,1,1
2026-07-11T04:26:47.391802,45.33.57.115,1471,8,0,0,0,0
2026-07-13T04:00:07.391802,45.33.164.29,2081,13,0,0,0,0
2026-07-11T18:14:11.391802,45.33.229.140,3527,11,2,0,0,0
2026-07-16T18:46:53.391802,45.33.109.9,9998,6,2,0,0,0
2026-07-10T19:53:23.391802,45.33.2.195,4462,9,0,0,0,0
2026-07-11T20:54:32.391802,45.33.229.140,5117,3,0,0,0,0
2026-07-11T23:14:31.391802,45.33.57.115,8277,6,1,1,0,0
2026-07-13T10:59:38.391802,45.33.130.155,6719,7,1,1,0,0
2026-07-12T07:57:29.391802,45.33.56.60,2525,8,0,0,0,0
2026-07-14T16:34:02.391802,45.33.130.155,5223,9,0,0,0,0
2026-07-16T03:02:27.391802,45.33.7.144,5146,8,2,2,0,0
2026-07-11T12:25:08.391802,45.33.51.184,5261,14,3,0,0,0
2026-07-16T17:28:53.391802,45.33.140.108,6520,3,0,0,0,0
2026-07-12T10:11:35.391802,45.33.7.144,7677,9,0,0,0,0
2026-07-15T03:46:35.391802,45.33.208.223,2166,12,1,0,0,0
2026-07-14T00:53:12.391802,185.44.88.72,4,887,30,15,2,0
2026-07-16T23:51:45.391802,45.33.7.144,6334,8,3,1,0,0
2026-07-16T19:56:20.391802,45.33.167.180,2270,2,2,1,0,0
2026-07-16T20:22:27.391802,45.33.189.27,986,2,0,0,0,0
2026-07-14T10:14:27.391802,45.33.174.190,6769,10,2,0,0,0
2026-07-13T03:59:47.391802,45.33.58.36,1753,11,3,1,0,0
2026-07-14T22:23:18.391802,45.33.140.108,8532,9,2,2,0,0
2026-07-12T03:16:39.391802,45.33.151.72,9455,1,0,0,0,0
2026-07-11T01:34:26.391802,45.33.56.60,6665,8,3,0,0,0
2026-07-14T13:19:13.391802,45.33.8.24,3189,8,3,0,0,0
2026-07-17T14:05:22.391802,45.33.140.108,2292,10,3,2,0,0
2026-07-11T08:38:59.391802,45.33.208.223,8197,8,1,1,0,0
2026-07-14T16:14:13.391802,45.33.140.108,6689,10,2,1,0,0
2026-07-10T23:52:13.391802,45.33.208.223,1239,3,2,1,0,0
2026-07-15T03:18:32.391802,45.33.56.60,6735,2,3,1,0,0
2026-07-14T13:52:07.391802,45.33.7.190,4501,4,1,1,0,0
2026-07-10T21:50:17.391802,45.33.71.63,5495,2,2,0,0,0
2026-07-17T03:24:41.391802,45.33.7.190,8051,11,3,2,0,0
2026-07-10T22:26:43.391802,45.33.109.9,834,12,3,2,0,0
2026-07-13T06:01:07.391802,185.44.40.56,10,859,56,11,0,0
2026-07-16T03:53:47.391802,45.33.57.115,6063,3,2,1,0,0
2026-07-11T06:10:15.391802,45.33.71.63,9279,4,2,1,0,0
2026-07-11T19:49:15.391802,45.33.208.223,7086,13,1,1,0,0
2026-07-11T12:08:11.391802,45.33.208.223,2052,10,2,1,0,0
2026-07-11T15:07:39.391802,45.33.57.115,8286,7,1,1,0,0
2026-07-17T12:02:07.391802,45.33.8.24,8768,13,2,1,0,0
2026-07-17T14:34:17.391802,45.33.51.184,7091,5,3,2,0,0
2026-07-17T00:08:19.391802,45.33.164.29,8957,14,1,1,0,0
2026-07-11T10:09:30.391802,45.33.167.180,4889,15,3,2,0,0
2026-07-14T11:34:05.391802,45.33.130.155,8077,3,1,0,0,0
2026-07-13T06:05:37.391802,45.33.51.184,5720,14,0,0,0,0
2026-07-13T16:01:03.391802,45.33.109.9,5202,11,1,1,0,0
2026-07-14T14:49:26.391802,45.33.58.36,2956,4,0,0,0,0
2026-07-12T16:48:01.391802,45.33.151.72,7645,7,0,0,0,0
2026-07-17T16:44:14.391802,45.33.164.29,4733,13,2,2,0,0
2026-07-11T17:29:47.391802,45.33.7.190,8460,13,0,0,0,0
2026-07-11T19:37:29.391802,45.33.8.24,1541,15,3,1,0,0
2026-07-17T09:24:01.391802,45.33.189.27,4367,2,0,0,0,0
2026-07-14T21:23:08.391802,45.33.71.63,4400,10,0,0,0,0
2026-07-12T12:16:15.391802,45.33.7.144,4365,15,3,0,0,0
2026-07-11T09:11:22.391802,45.33.229.140,4998,8,3,1,0,0
2026-07-13T20:01:59.391802,45.33.130.155,2350,6,3,1,0,0
2026-07-11T08:37:22.391802,185.44.179.109,6,1033,62,17,12,1
2026-07-15T08:08:35.391802,45.33.23.152,4644,9,3,1,0,0
2026-07-15T16:06:50.391802,45.33.58.36,9263,14,1,1,0,0
2026-07-14T12:04:07.391802,45.33.7.144,4686,5,0,0,0,0
2026-07-15T22:05:53.391802,45.33.174.190,7690,11,2,2,0,0
2026-07-16T00:02:11.391802,45.33.109.9,1812,14,3,1,0,0
2026-07-14T01:05:48.391802,45.33.56.60,7420,15,0,0,0,0
2026-07-11T00:32:39.391802,45.33.130.155,7395,10,2,1,0,0
2026-07-15T20:44:47.391802,45.33.174.190,7764,13,1,0,0,0
2026-07-12T17:03:23.391802,45.33.8.24,5640,10,0,0,0,0
2026-07-16T21:03:10.391802,45.33.189.27,7222,13,2,1,0,0
2026-07-13T05:57:41.391802,45.33.189.27,4770,3,2,1,0,0
2026-07-13T13:57:28.391802,45.33.130.155,3480,7,3,2,0,0
2026-07-16T16:34:47.391802,45.33.164.29,9650,11,1,0,0,0
2026-07-14T01:24:23.391802,45.33.174.190,1315,7,3,2,0,0
2026-07-17T12:44:43.391802,45.33.130.155,3287,10,0,0,0,0
2026-07-13T07:47:21.391802,45.33.167.180,8596,2,1,1,0,0
2026-07-12T08:50:59.391802,45.33.109.9,5217,12,3,1,0,0
2026-07-13T03:18:22.391802,45.33.229.140,4031,14,2,2,0,0
2026-07-13T18:06:33.391802,45.33.51.184,2891,1,2,1,0,0
2026-07-10T19:08:47.391802,45.33.23.152,6556,10,3,0,0,0
2026-07-15T16:43:23.391802,45.33.56.60,7013,11,1,1,0,0
2026-07-11T10:33:37.391802,45.33.2.195,4698,2,0,0,0,0
2026-07-11T06:15:47.391802,45.33.23.152,8215,15,2,2,0,0
2026-07-15T13:02:46.391802,45.33.57.115,6741,5,3,2,0,0
2026-07-12T21:31:23.391802,45.33.151.72,1173,10,1,1,0,0
2026-07-17T15:57:56.391802,45.33.56.60,8169,3,0,0,0,0
2026-07-17T06:13:01.391802,45.33.109.9,2414,6,0,0,0,0
2026-07-14T03:24:32.391802,45.33.109.9,6407,15,3,1,0,0
2026-07-14T20:13:35.391802,45.33.109.9,8970,6,3,0,0,0
2026-07-13T03:58:58.391802,45.33.140.108,2978,9,3,0,0,0
2026-07-12T19:57:53.391802,45.33.23.152,3500,1,3,1,0,0
2026-07-16T12:36:05.391802,45.33.51.184,2400,15,3,0,0,0
2026-07-12T15:05:07.391802,45.33.151.72,8449,8,3,0,0,0
2026-07-12T21:40:09.391802,45.33.71.63,3837,14,2,0,0,0
2026-07-10T17:21:35.391802,45.33.109.9,9728,15,1,1,0,0
2026-07-17T07:12:27.391802,45.33.208.223,3458,7,0,0,0,0
2026-07-15T15:23:15.391802,45.33.56.60,925,5,0,0,0,0
2026-07-16T19:18:32.391802,45.33.58.36,5800,3,0,0,0,0
2026-07-10T17:41:17.391802,45.33.140.108,7939,11,2,2,0,0
2026-07-11T07:28:00.391802,45.33.7.190,7923,6,1,0,0,0
2026-07-11T14:41:23.391802,45.33.8.24,5794,13,0,0,0,0
2026-07-13T01:12:35.391802,45.33.2.195,6748,2,3,1,0,0
